road,id,model_type,name,lat,lon,length,condition,lengthR,lengthL,conditionR,conditionL,bridgedual,crossing,idx
Z1133,288000052,bridge,Z1133_LRP007c_LRP007c_E,21.0866862190476,92.1477840666666,21.4,0,,,,,,,
Z1133,288000053,link,Z1133_LRP007c_E_LRP007e,21.08643095414097,92.1478814162555,228.60000000000014,,,,,,,,
Z1133,288000054,bridge,Z1133_LRP007e_LRP007e_E,21.0850722818867,92.146559825283,3.5,0,,,,,,,
Z1133,288000055,link,Z1133_LRP007e_E_LRP008a,21.085039223237885,92.14656074680616,246.50000000000014,,,,,,,,
Z1133,288000056,bridge,Z1133_LRP008a_LRP008a_E,21.0836197516129,92.1444199419354,2.5,0,,,,,,,
Z1133,288000057,link,Z1133_LRP008a_E_LRP008b,21.08355880925926,92.14439626111111,137.4999999999993,,,,,,,,
Z1133,288000058,bridge,Z1133_LRP008b_LRP008b_E,21.0827548301886,92.1427308169811,1.5,0,,,,,,,
Z1133,288000059,link,Z1133_LRP008b_E_LRP008c,21.082744136603775,92.14273097433961,8.500000000000618,,,,,,,,
Z1133,288000060,bridge,Z1133_LRP008c_LRP008c_E,21.0826835396226,92.1427318660377,1.5,0,,,,,,,
Z1133,288000061,link,Z1133_LRP008c_E_LRP008d,21.082672846037738,92.14273202339622,188.49999999999946,,,,,,,,
Z1133,288000062,bridge,Z1133_LRP008d_LRP008d_E,21.0812783391304,92.1427255260869,3.6,0,,,,,,,
Z1133,288000063,link,Z1133_LRP008d_E_LRP008f,21.08134376588,92.14265202195999,306.4,,,,,,,,
Z1133,288000064,bridge,Z1133_LRP008f_LRP008f_E,21.0795469062893,92.1414785264151,6.3,2,,,,,,,
Z1133,288000065,link,Z1133_LRP008f_E_LRP008g,21.07964996379,92.14135778792999,33.69999999999962,,,,,,,,
Z1133,288000066,bridge,Z1133_LRP008g_LRP008g_E,21.0793384283018,92.1413073188679,1.1,0,,,,,,,
Z1133,288000067,link,Z1133_LRP008g_E_LRP009b,21.07946146263,92.14121375421,778.9000000000019,,,,,,,,
Z1133,288000068,bridge,Z1133_LRP009b_LRP009b_E,21.076355726415,92.1380646641509,1.2,0,,,,,,,
Z1133,288000069,link,Z1133_LRP009b_E_LRP009d,21.076367969219856,92.13807989758865,243.79999999999848,,,,,,,,
Z1133,288000070,bridge,Z1133_LRP009d_LRP009d_E,21.0757771,92.1363869628571,7.2,1,,,,,,,
Z1133,288000071,link,Z1133_LRP009d_E_LRPE,21.0757993029078,92.1363986426241,135.8000000000015,,,,,,,,
Z1133,288000072,sourcesink,Z1133_end,21.0751104,92.134833,0.0,,,,,,,,
Z1134,289000000,sourcesink,Z1134_start,23.0105,91.4010556,0.0,,,,,,,,
Z1134,289000001,link,Z1134_LRPS_LRPSa,23.0105,91.4010556,700.0,,,,,,,,
Z1134,289000002,bridge,Z1134_LRPSa_LRPSa_E,23.0105811296089,91.4068497502793,3.5,0,,,,,,,
Z1134,289000003,link,Z1134_LRPSa_E_LRPSc,23.01058140090782,91.40687894399441,46.5000000000001,,,,,,,,
Z1134,289000004,bridge,Z1134_LRPSc_LRPSc_E,23.0106909108108,91.4071345391891,3.1,0,,,,,,,
Z1134,289000005,link,Z1134_LRPSc_E_LRP001a,23.010686097371796,91.40728665826923,596.9000000000001,,,,,,,,
Z1134,289000006,bridge,Z1134_LRP001a_LRP001a_E,23.0115697,91.4124197,9.1,1,,,,,,,
Z1134,289000007,link,Z1134_LRP001a_E_LRP001b,23.011553942554457,91.41258599663367,420.8999999999998,,,,,,,,
Z1134,289000008,bridge,Z1134_LRP001b_LRP001b_E,23.0111506105386,91.4163891503512,3.0,0,,,,,,,
Z1134,289000009,link,Z1134_LRP001b_E_LRP003a,23.011145907326735,91.41653791980198,717.0,,,,,,,,
Z1134,289000010,bridge,Z1134_LRP003a_LRP003a_E,23.0111213380165,91.4232109842975,1.7,0,,,,,,,
Z1134,289000011,link,Z1134_LRP003a_E_LRP003b,23.0111222161157,91.42322679008265,248.29999999999995,,,,,,,,
Z1134,289000012,bridge,Z1134_LRP003b_LRP003b_E,23.0101347259414,91.4250334062761,2.0,0,,,,,,,
Z1134,289000013,link,Z1134_LRP003b_E_LRP003c,23.010125428033472,91.4250473535565,248.0000000000002,,,,,,,,
Z1134,289000014,bridge,Z1134_LRP003c_LRP003c_E,23.00868138125,91.426262321875,2.8,0,,,,,,,
Z1134,289000015,link,Z1134_LRP003c_E_LRP004a,23.008663155,91.42628055249999,337.1999999999997,,,,,,,,
Z1134,289000016,bridge,Z1134_LRP004a_LRP004a_E,23.0079698890756,91.4291704134453,8.1,0,,,,,,,
Z1134,289000017,link,Z1134_LRP004a_E_LRP004b,23.007491025,91.42873238586,231.9,,,,,,,,
Z1134,289000018,bridge,Z1134_LRP004b_LRP004b_E,23.0067605549549,91.4304450306306,1.4,0,,,,,,,
Z1134,289000019,link,Z1134_LRP004b_E_LRP005a,23.006849449999997,91.43041741844,898.6000000000006,,,,,,,,
Z1134,289000020,bridge,Z1134_LRP005a_LRP005a_E,23.0043539213483,91.4374079280898,2.0,0,,,,,,,
Z1134,289000021,link,Z1134_LRP005a_E_LRP005b,23.004643939860138,91.43764148111887,467.99999999999994,,,,,,,,
Z1134,289000022,bridge,Z1134_LRP005b_LRP004d,23.0036695894736,91.4418534631579,2.25,0,,,,,,,
Z1134,289000023,link,Z1134_LRP004d_LRP005d,23.0035556,91.4424997,84.99999999999997,,,,,,,,
Z1134,289000024,bridge,Z1134_LRP005d_LRP005d_E,23.0034060571428,91.4432787333333,2.3,0,,,,,,,
Z1134,289000025,link,Z1134_LRP005d_E_LRP006a,23.00345800624859,91.44330316900566,347.70000000000056,,,,,,,,
Z1134,289000026,bridge,Z1134_LRP006a_LRP006a_E,23.0032255510403,91.4462713894737,1.3,0,,,,,,,
Z1134,289000027,link,Z1134_LRP006a_E_LRP006b,23.00330464342373,91.44628284030509,528.7000000000006,,,,,,,,
Z1134,289000028,bridge,Z1134_LRP006b_LRP006b_E,22.9930821343283,91.4587189014925,3.3,0,,,,,,,
Z1134,289000029,link,Z1134_LRP006b_E_LRP008b,23.00103934822222,91.45249908422223,1666.6999999999996,,,,,,,,
Z1134,289000030,bridge,Z1134_LRP008b_LRP008b_E,22.9961583844247,91.4754194578761,3.6,0,,,,,,,
Z1134,289000031,link,Z1134_LRP008b_E_LRP009a,22.996162455292033,91.47546051953982,846.4000000000001,,,,,,,,
Z1134,289000032,bridge,Z1134_LRP009a_LRP009a_E,22.9991079332038,91.480128216699,1.67,0,,,,,,,
Z1134,289000033,link,Z1134_LRP009a_E_LRP010b,22.99911838189126,91.48013704402719,748.3299999999992,,,,,,,,
Z1134,289000034,bridge,Z1134_LRP010b_LRP010b_E,22.9991896166666,91.4850957333333,2.3,0,,,,,,,
Z1134,289000035,link,Z1134_LRP010b_E_LRP009b,22.999149181157893,91.48506121818421,102.70000000000046,,,,,,,,
Z1134,289000036,bridge,Z1134_LRP009b_LRP009c,22.9986386,91.4854441,19.999999999999574,0,,,,,,,
Z1134,289000037,link,Z1134_LRP009c_LRP010c,22.9986108,91.4855552,175.0000000000007,,,,,,,,
Z1134,289000038,bridge,Z1134_LRP010c_LRP010c_E,22.9983864298076,91.4870322336538,2.1,0,,,,,,,
Z1134,289000039,link,Z1134_LRP010c_E_LRP011a,22.998383737365387,91.48704995805768,647.8999999999982,,,,,,,,
Z1134,289000040,bridge,Z1134_LRP011a_LRP011a_E,22.9972336850187,91.4920872299625,3.0,0,,,,,,,
Z1134,289000041,link,Z1134_LRP011a_E_LRP011c,22.997820463978496,91.49219677939068,147.00000000000023,,,,,,,,
Z1134,289000042,bridge,Z1134_LRP011c_LRP011c_E,22.997045863701,91.4930962120996,2.3,0,,,,,,,
Z1134,289000043,link,Z1134_LRP011c_E_LRP011d,22.997857628440862,91.49322986582438,1245.7000000000012,,,,,,,,
Z1134,289000044,bridge,Z1134_LRP011d_LRP011e,22.9958052,91.5005833,8.725,1,,,,,,,
Z1134,289000045,link,Z1134_LRP011e_LRP013a,22.9958052,91.5006667,631.9999999999998,,,,,,,,
Z1134,289000046,bridge,Z1134_LRP013a_LRP013a_E,22.9947542530612,91.5057789758812,1.1,0,,,,,,,
Z1134,289000047,link,Z1134_LRP013a_E_LRP013b,22.994750227959184,91.50578617547309,198.9000000000001,,,,,,,,
Z1134,289000048,bridge,Z1134_LRP013b_LRP013b_E,22.9940224163265,91.5070879925788,1.45,0,,,,,,,
Z1134,289000049,link,Z1134_LRP013b_E_LRP013c,22.994017110510203,91.5070974829499,218.55000000000047,,,,,,,,
Z1134,289000050,bridge,Z1134_LRP013c_LRP013c_E,22.9924954565217,91.5079106369565,1.45,0,,,,,,,
Z1134,289000051,link,Z1134_LRP013c_E_LRP014a,22.99248582473913,91.50791413902174,428.5499999999995,,,,,,,,
Z1134,289000052,bridge,Z1134_LRP014a_LRP014a_E,22.9922295516203,91.5105913377314,2.6,0,,,,,,,
Z1134,289000053,link,Z1134_LRP014a_E_LRP014b,22.9924675523,91.5102783523,197.4000000000018,,,,,,,,
Z1134,289000054,bridge,Z1134_LRP014b_LRP014b_E,22.9937598756944,91.5121988840277,1.1,0,,,,,,,
Z1134,289000055,link,Z1134_LRP014b_E_LRP014c,22.9934945168625,91.5116775043625,198.9000000000001,,,,,,,,
Z1134,289000056,bridge,Z1134_LRP014c_LRP014c_E,22.9952901997685,91.513806430324,11.565000000000001,0,,,,,,,
Z1134,289000057,link,Z1134_LRP014c_E_LRPE,22.994583383848127,91.51316099322312,549.4350000000007,,,,,,,,
Z1134,289000058,sourcesink,Z1134_end,22.9962774,91.5176104,0.0,,,,,,,,
Z1135,290000000,sourcesink,Z1135_start,21.7885274,91.9745549,0.0,,,,,,,,
Z1135,290000001,link,Z1135_LRPS_LRPE,21.7885274,91.9745549,2566.0,,,,,,,,
Z1135,290000002,sourcesink,Z1135_end,21.7962774,91.9876663,0.0,,,,,,,,
Z1136,291000000,sourcesink,Z1136_start,21.6688327,92.0759438,0.0,,,,,,,,
Z1136,291000001,link,Z1136_LRPS_LRPE,21.6688327,92.0759438,1822.0,,,,,,,,
Z1136,291000002,sourcesink,Z1136_end,21.6564722,92.0786938,0.0,,,,,,,,
Z1201,292000000,sourcesink,Z1201_start,23.7402219,91.1554722,0.0,,,,,,,,
Z1201,292000001,link,Z1201_LRPS_LRPSa,23.7402219,91.1554722,241.99999999999997,,,,,,,,
Z1201,292000002,bridge,Z1201_LRPSa_LRPSa_E,23.7418239705376,91.1554093801433,30.6,2,,,,,,,
Z1201,292000003,link,Z1201_LRPSa_E_LRPSc,23.74207558910484,91.15509954431128,379.40000000000003,,,,,,,,
Z1201,292000004,bridge,Z1201_LRPSc_LRPSc_E,23.7437261941935,91.1521681464516,10.2,2,,,,,,,
Z1201,292000005,link,Z1201_LRPSc_E_LRP001a,23.743824437524193,91.15205596502312,952.8,,,,,,,,
Z1201,292000006,bridge,Z1201_LRP001a_LRP001b,23.7481941,91.1445552,46.99999999999993,0,,,,,,,
Z1201,292000007,link,Z1201_LRP001b_LRP002a,23.748333,91.1441663,56.00000000000005,,,,,,,,
Z1201,292000008,bridge,Z1201_LRP002a_LRP002a_E,23.7484618662721,91.1436370502958,12.2,1,,,,,,,
Z1201,292000009,link,Z1201_LRP002a_E_LRP002b,23.74848994071006,91.14352174946745,912.7999999999998,,,,,,,,
Z1201,292000010,bridge,Z1201_LRP002b_LRP002c,23.7480552,91.1358052,12.2,2,,,,,,,
Z1201,292000011,link,Z1201_LRP002c_LRP003b,23.7481108,91.1356941,292.9999999999997,,,,,,,,
Z1201,292000012,bridge,Z1201_LRP003b_LRP003b_E,23.7486366362359,91.1330646719101,37.905,1,,,,,,,
Z1201,292000013,link,Z1201_LRP003b_E_LRP004a,23.74870466293399,91.13272450647753,665.0950000000005,,,,,,,,
Z1201,292000014,bridge,Z1201_LRP004a_LRP004a_E,23.749211908,91.126170404,12.25,2,,,,,,,
Z1201,292000015,link,Z1201_LRP004a_E_LRP005a,23.74922075495,91.126049264975,2137.75,,,,,,,,
Z1201,292000016,bridge,Z1201_LRP005a_LRP005b,23.7535,91.1064722,14.0,1,,,,,,,
Z1201,292000017,link,Z1201_LRP005b_LRP006a,23.7535,91.1063611,668.0000000000001,,,,,,,,
Z1201,292000018,bridge,Z1201_LRP006a_LRP006b,23.7526944,91.0999163,40.000000000000036,0,,,,,,,
Z1201,292000019,link,Z1201_LRP006b_LRP007a,23.7526667,91.0995274,274.0,,,,,,,,
Z1201,292000020,bridge,Z1201_LRP007a_LRP007a_E,23.7525905828,91.0969243999999,12.190000000000001,2,,,,,,,
Z1201,292000021,link,Z1201_LRP007a_E_LRP007d,23.752587196418,91.096808595,288.8099999999998,,,,,,,,
Z1201,292000022,bridge,Z1201_LRP007d_LRP007d_E,23.7524420974093,91.094227823316,12.0,3,,,,,,,
Z1201,292000023,link,Z1201_LRP007d_E_LRP008a,23.75241785777778,91.09410772444446,674.0000000000005,,,,,,,,
Z1201,292000024,bridge,Z1201_LRP008a_LRP008a_E,23.7510235178378,91.0873687562162,39.3,2,,,,,,,
Z1201,292000025,link,Z1201_LRP008a_E_LRP009c,23.750870056648647,91.08703535413514,1390.7000000000007,,,,,,,,
Z1201,292000026,bridge,Z1201_LRP009c_LRP009c_E,23.7446413994845,91.0772691600515,1.0,0,,,,,,,
Z1201,292000027,link,Z1201_LRP009c_E_LRP009a,23.744533747117796,91.07729480626567,77.9999999999994,,,,,,,,
Z1201,292000028,bridge,Z1201_LRP009a_LRP009b,23.7441663,91.0767771,1.0,0,,,,,,,
Z1201,292000029,link,Z1201_LRP009b_LRPE,23.7441663,91.0764716,349.99999999999966,,,,,,,,
Z1201,292000030,sourcesink,Z1201_end,23.7431386,91.073666,0.0,,,,,,,,
Z1202,293000000,sourcesink,Z1202_start,23.8393052,91.1566944,0.0,,,,,,,,
Z1202,293000001,link,Z1202_LRPS_LRP001a,23.8393052,91.1566944,1150.0,,,,,,,,
Z1202,293000002,bridge,Z1202_LRP001a_LRP001a_E,23.8320861125,91.1645272928571,9.2,0,,,,,,,
Z1202,293000003,link,Z1202_LRP001a_E_LRP001b,23.832258656316473,91.16472697636836,608.8,,,,,,,,
Z1202,293000004,bridge,Z1202_LRP001b_LRP001c,23.8295827,91.1697493,53.33,0,,,,,,,
Z1202,293000005,link,Z1202_LRP001c_LRP002a,23.8299993,91.1700271,473.9999999999998,,,,,,,,
Z1202,293000006,bridge,Z1202_LRP002a_LRP002a_E,23.8295373305949,91.1745274926345,9.8,0,,,,,,,
Z1202,293000007,link,Z1202_LRP002a_E_LRP003a,23.82976079537994,91.17467734034447,690.2000000000004,,,,,,,,
Z1202,293000008,bridge,Z1202_LRP003a_LRP003a_E,23.8300150503,91.1813129093,6.8,1,,,,,,,
Z1202,293000009,link,Z1202_LRP003a_E_LRP004a,23.830032994819998,91.18137788942,1243.1999999999998,,,,,,,,
Z1202,293000010,bridge,Z1202_LRP004a_LRP004b,23.8325827,91.1931663,15.615,0,,,,,,,
Z1202,293000011,link,Z1202_LRP004b_LRP005b,23.8326104,91.1932774,1075.9999999999995,,,,,,,,
Z1202,293000012,bridge,Z1202_LRP005b_LRP005c,23.8323327,91.1996108,38.94,2,,,,,,,
Z1202,293000013,link,Z1202_LRP005c_LRP007a,23.8326938,91.1997219,1964.0000000000005,,,,,,,,
Z1202,293000014,bridge,Z1202_LRP007a_LRP007b,23.8490552,91.20575,10.3,1,,,,,,,
Z1202,293000015,link,Z1202_LRP007b_LRP008a,23.8491386,91.2057778,1269.0,,,,,,,,
Z1202,293000016,bridge,Z1202_LRP008a_LRP008b,23.8598889,91.2076667,30.475,0,,,,,,,
Z1202,293000017,link,Z1202_LRP008b_LRP009b,23.8601389,91.2077778,836.0000000000002,,,,,,,,
Z1202,293000018,bridge,Z1202_LRP009b_LRP009b_E,23.8673494558139,91.2081602348837,11.0,0,,,,,,,
Z1202,293000019,link,Z1202_LRP009b_E_LRP009d,23.86704814006309,91.20850132397476,39.00000000000148,,,,,,,,
Z1202,293000020,bridge,Z1202_LRP009d_LRP009d_E,23.8672077600676,91.2085182668358,6.1,2,,,,,,,
Z1202,293000021,link,Z1202_LRP009d_E_LRP011a,23.86687034362776,91.20887280854889,1643.8999999999987,,,,,,,,
Z1202,293000022,bridge,Z1202_LRP011a_LRP011a_E,23.8589044211009,91.2216553339449,23.17,0,,,,,,,
Z1202,293000023,link,Z1202_LRP011a_E_LRP014a,23.858742073009545,91.22190641953938,2501.83,,,,,,,,
Z1202,293000024,bridge,Z1202_LRP014a_LRP014b,23.8459163,91.2417774,42.7,0,,,,,,,
Z1202,293000025,link,Z1202_LRP014b_LRP015a,23.8457219,91.2421108,1133.000000000001,,,,,,,,
Z1202,293000026,bridge,Z1202_LRP015a_LRP015a_E,23.8409444444444,91.2515,15.2,0,,,,,,,
Z1202,293000027,link,Z1202_LRP015a_E_LRPE,23.840889106235295,91.25182752858822,141.79999999999993,,,,,,,,
Z1202,293000028,sourcesink,Z1202_end,23.840333,91.2530556,0.0,,,,,,,,
Z1205,294000000,sourcesink,Z1205_start,23.637583,90.9708327,0.0,,,,,,,,
Z1205,294000001,link,Z1205_LRPS_LRPSa,23.637583,90.9708327,560.0,,,,,,,,
Z1205,294000002,bridge,Z1205_LRPSa_LRPSa_E,23.6376703190476,90.96562,1.85,3,,,,,,,
Z1205,294000003,link,Z1205_LRPSa_E_LRP001b,23.637583,90.965557883645,818.1499999999999,,,,,,,,
Z1205,294000004,bridge,Z1205_LRP001b_LRP001b_E,23.6381165090252,90.9578052140794,1.5,0,,,,,,,
Z1205,294000005,link,Z1205_LRP001b_E_LRP013f,23.63811861498195,90.95779084887184,2518.5,,,,,,,,
Z1205,294000006,bridge,Z1205_LRP013f_LRP013f_E,23.63881631,90.9332729874999,3.64,0,,,,,,,
Z1205,294000007,link,Z1205_LRP013f_E_LRP004a,23.638817927616,90.93323800163999,246.36000000000058,,,,,,,,
Z1205,294000008,bridge,Z1205_LRP004a_LRP004a_E,23.63911075,90.9310132,1.95,0,,,,,,,
Z1205,294000009,link,Z1205_LRP004a_E_LRP004c,23.639132558777778,90.93106051255555,740.0500000000002,,,,,,,,
Z1205,294000010,bridge,Z1205_LRP004c_LRP004d,23.639496663114752,90.92423231065574,6.7,1,,,,,,,
Z1205,294000011,link,Z1205_LRP004d_LRP005a,23.6394997,90.9241382,485.9999999999998,,,,,,,,
Z1205,294000012,bridge,Z1205_LRP005a_LRP005b,23.6412774,90.9198882,2.4,0,,,,,,,
Z1205,294000013,link,Z1205_LRP005b_LRP005c,23.641333,90.9198327,0.0,,,,,,,,
Z1205,294000014,bridge,Z1205_LRP005c_LRP005c_E,23.641333,90.9198327,11.6,0,,,,,,,
Z1205,294000015,link,Z1205_LRP005c_E_LRP006a,23.64140016260241,90.9197616646747,1038.4,,,,,,,,
Z1205,294000016,bridge,Z1205_LRP006a_LRP006a_E,23.6462541462184,90.9127022668067,22.03,1,,,,,,,
Z1205,294000017,link,Z1205_LRP006a_E_LRP007a,23.646279776099,90.912477604533,787.9699999999996,,,,,,,,
Z1205,294000018,bridge,Z1205_LRP007a_LRP007a_E,23.64673975,90.9050753928571,2.7,0,,,,,,,
Z1205,294000019,link,Z1205_LRP007a_E_LRP007b,23.646760626686046,90.9050512706686,187.30000000000047,,,,,,,,
Z1205,294000020,bridge,Z1205_LRP007b_LRP007b_E,23.6468449953964,90.9032605365728,7.0,0,,,,,,,
Z1205,294000021,link,Z1205_LRP007b_E_LRP007c,23.646990736627906,90.90321029699612,352.9999999999998,,,,,,,,
Z1205,294000022,bridge,Z1205_LRP007c_LRP007c_E,23.6471348496453,90.8998529248227,4.9,0,,,,,,,
Z1205,294000023,link,Z1205_LRP007c_E_LRP007d,23.64741459843023,90.89981922917636,135.10000000000045,,,,,,,,
Z1205,294000024,bridge,Z1205_LRP007d_LRP007d_E,23.6474595021276,90.8985871234042,4.0,0,,,,,,,
Z1205,294000025,link,Z1205_LRP007d_E_LRP008a,23.64757933488372,90.89850127015504,196.00000000000063,,,,,,,,
Z1205,294000026,bridge,Z1205_LRP008a_LRP008a_E,23.6477632069767,90.8966501906976,4.86,0,,,,,,,
Z1205,294000027,link,Z1205_LRP008a_E_LRP009a,23.64781721384884,90.89659814111822,1095.139999999999,,,,,,,,
Z1205,294000028,bridge,Z1205_LRP009a_LRP009a_E,23.6481221590909,90.88610575,6.9,0,,,,,,,
Z1205,294000029,link,Z1205_LRP009a_E_LRP009b,23.648115627613638,90.88604477125,727.1000000000001,,,,,,,,
Z1205,294000030,bridge,Z1205_LRP009b_LRP009c,23.6497774,90.8798604,6.8,0,,,,,,,
Z1205,294000031,link,Z1205_LRP009c_LRP010a,23.6498886,90.8796938,190.00000000000128,,,,,,,,
Z1205,294000032,bridge,Z1205_LRP010a_LRP010b,23.6507222,90.8778327,16.3,0,,,,,,,
Z1205,294000033,link,Z1205_LRP010b_LRP011a,23.6508611,90.8775271,1256.9999999999995,,,,,,,,
Z1205,294000034,bridge,Z1205_LRP011a_LRP011b,23.6546389,90.8681938,217.15,0,,,,,,,
Z1205,294000035,link,Z1205_LRP011b_LRP012b,23.6556389,90.8663889,1418.0000000000011,,,,,,,,
Z1205,294000036,bridge,Z1205_LRP012b_LRP012c,23.6600556,90.8534722,22.00000000000024,0,,,,,,,
Z1205,294000037,link,Z1205_LRP012c_LRP013a,23.6600833,90.8532778,221.99999999999955,,,,,,,,
Z1205,294000038,bridge,Z1205_LRP013a_LRP013a_E,23.6599127,90.8511904857142,19.2,0,,,,,,,
Z1205,294000039,link,Z1205_LRP013a_E_LRP013d,23.660063020039445,90.85109256508875,260.7999999999997,,,,,,,,
Z1205,294000040,bridge,Z1205_LRP013d_LRP013d_E,23.6603929585365,90.8485120195122,3.65,0,,,,,,,
Z1205,294000041,link,Z1205_LRP013d_E_LRP014a,23.6604687186785,90.84852786952663,746.3499999999996,,,,,,,,
Z1205,294000042,bridge,Z1205_LRP014a_LRP014a_E,23.6608681598662,90.8415555571906,3.7,0,,,,,,,
Z1205,294000043,link,Z1205_LRP014a_E_LRP014b,23.660886642,90.841537958,406.2999999999999,,,,,,,,
Z1205,294000044,bridge,Z1205_LRP014b_LRP014b_E,23.6603809088339,90.8373828254417,3.65,0,,,,,,,
Z1205,294000045,link,Z1205_LRP014b_E_LRP014c,23.6604107328806,90.8374248745821,126.3500000000004,,,,,,,,
Z1205,294000046,bridge,Z1205_LRP014c_LRP014c_E,23.6602532975265,90.8361323448763,10.15,0,,,,,,,
Z1205,294000047,link,Z1205_LRP014c_E_LRP015a,23.66025227064179,90.83605535174627,719.8500000000009,,,,,,,,
Z1205,294000048,bridge,Z1205_LRP015a_LRP015a_E,23.6584001044025,90.8295904987421,3.65,0,,,,,,,
Z1205,294000049,link,Z1205_LRP015a_E_LRP016a,23.65827688493255,90.82976028581392,636.3499999999984,,,,,,,,
Z1205,294000050,bridge,Z1205_LRP016a_LRP016a_E,23.6587008538461,90.8243391076923,3.65,0,,,,,,,
Z1205,294000051,link,Z1205_LRP016a_E_LRP017a,23.658720350461536,90.82430791142308,848.3499999999999,,,,,,,,
Z1205,294000052,bridge,Z1205_LRP017a_LRP017b,23.6641111,90.8199716,6.1,1,,,,,,,
Z1205,294000053,link,Z1205_LRP017b_LRP017c,23.6641667,90.819916,194.00000000000261,,,,,,,,
Z1205,294000054,bridge,Z1205_LRP017c_LRP017d,23.6663611,90.8186938,6.8,0,,,,,,,
Z1205,294000055,link,Z1205_LRP017d_LRP018a,23.6663889,90.818666,1129.999999999999,,,,,,,,
Z1205,294000056,bridge,Z1205_LRP018a_LRP018a_E,23.6739685617021,90.8122447085106,6.83,0,,,,,,,
Z1205,294000057,link,Z1205_LRP018a_E_LRP019a,23.674009332442555,90.81219667181276,403.1699999999994,,,,,,,,
Z1205,294000058,bridge,Z1205_LRP019a_LRP019b,23.676416,90.8093611,12.0,0,,,,,,,
Z1205,294000059,link,Z1205_LRP019b_LRP018b,23.6766104,90.80925,268.99999999999835,,,,,,,,
Z1205,294000060,bridge,Z1205_LRP018b_LRP018b_E,23.6774288004761,90.8069727228571,31.0,3,,,,,,,
Z1205,294000061,link,Z1205_LRP018b_E_LRP019c,23.677523114285716,90.80671028571429,120.00000000000455,,,,,,,,
Z1205,294000062,bridge,Z1205_LRP019c_LRP019d,23.6778882,90.8056944,9.99999999999801,0,,,,,,,
Z1205,294000063,link,Z1205_LRP019d_LRP020a,23.6779716,90.8056389,89.99999999999986,,,,,,,,
Z1205,294000064,bridge,Z1205_LRP020a_LRP020b,23.6781104,90.8044722,13.8,0,,,,,,,
Z1205,294000065,link,Z1205_LRP020b_LRP020c,23.6781382,90.8043889,609.9999999999994,,,,,,,,
Z1205,294000066,bridge,Z1205_LRP020c_LRP020d,23.680263033333333,90.79900937777778,19.999999999999574,0,,,,,,,
Z1205,294000067,link,Z1205_LRP020d_LRP021a,23.6803327,90.798833,486.0000000000007,,,,,,,,
Z1205,294000068,bridge,Z1205_LRP021a_LRP021b,23.6825827,90.7946108,6.95,1,,,,,,,
Z1205,294000069,link,Z1205_LRP021b_LRP021d,23.6826382,90.794583,795.9999999999994,,,,,,,,
Z1205,294000070,bridge,Z1205_LRP021d_LRP021e,23.683583,90.787333,7.999999999999119,0,,,,,,,
Z1205,294000071,link,Z1205_LRP021e_LRPE,23.6835552,90.7872497,350.00000000000136,,,,,,,,
Z1205,294000072,sourcesink,Z1205_end,23.6826938,90.7779716,0.0,,,,,,,,
Z1206,295000000,sourcesink,Z1206_start,23.6377219,90.969416,0.0,,,,,,,,
Z1206,295000001,link,Z1206_LRPS_LRP001a,23.6377219,90.969416,1020.0,,,,,,,,
Z1206,295000002,bridge,Z1206_LRP001a_LRP001b,23.6467219,90.9691104,22.00000000000002,0,,,,,,,
Z1206,295000003,link,Z1206_LRP001b_LRP002c,23.6468608,90.9668882,647.0,,,,,,,,
Z1206,295000004,bridge,Z1206_LRP002c_LRP002c_E,23.6526078775263,90.969354997285,6.0,1,,,,,,,
Z1206,295000005,link,Z1206_LRP002c_E_LRP002a,23.652661173454,90.96937787330316,671.9999999999999,,,,,,,,
Z1206,295000006,bridge,Z1206_LRP002a_LRP003a_E,23.65875,90.9697216,13.8,2,,,,,,,
Z1206,295000007,link,Z1206_LRP003a_E_LRP005a,23.658831188461537,90.9697216,2273.5,,,,,,,,
Z1206,295000008,bridge,Z1206_LRP005a_LRP005a_E,23.6787496283251,90.9736741862069,11.5,2,,,,,,,
Z1206,295000009,link,Z1206_LRP005a_E_LRP004a,23.67885112715517,90.97369897068965,10.49999999999951,,,,,,,,
Z1206,295000010,bridge,Z1206_LRP004a_LRP004b,23.6789438,90.9737216,11.5,2,,,,,,,
Z1206,295000011,link,Z1206_LRP004b_LRP006a,23.6790271,90.972916,1205.0,,,,,,,,
Z1206,295000012,bridge,Z1206_LRP006a_LRP006b,23.6896108,90.9754438,11.5,3,,,,,,,
Z1206,295000013,link,Z1206_LRP006b_LRP006c,23.6896941,90.9754716,807.0000000000003,,,,,,,,
Z1206,295000014,bridge,Z1206_LRP006c_LRP006d,23.6974719,90.9769438,7.0,2,,,,,,,
Z1206,295000015,link,Z1206_LRP006d_LRP008a,23.6977219,90.9769993,960.0,,,,,,,,
Z1206,295000016,bridge,Z1206_LRP008a_LRP008a_E,23.6981729567164,90.9770789656716,15.7,2,,,,,,,
Z1206,295000017,link,Z1206_LRP008a_E_LRP007a,23.698180333373134,90.9770802685373,43.30000000000034,,,,,,,,
Z1206,295000018,bridge,Z1206_LRP007a_LRP007b,23.7066111,90.9787771,30.2,2,,,,,,,
Z1206,295000019,link,Z1206_LRP007b_LRP009b,23.7066667,90.9790827,1616.999999999999,,,,,,,,
